"trackId","carName","laptime","name","laps","guid"
"ks_vallelunga_classic_circuit","bmw_1m_s3",87404,"ReniZe131",4,"76561197999125260"
"ks_vallelunga_classic_circuit","bmw_1m_s3",89749,"ChocolateRiderX",4,"76561198016422874"
"ks_vallelunga_classic_circuit","lotus_elise_sc",99874,"Jerem29",2,"76561198062610088"
"ks_vallelunga_classic_circuit","lotus_elise_sc",105349,"FRIPON",3,"76561198254332798"
"ks_vallelunga_classic_circuit","bmw_z4",89429,"TAN_TE71",3,"76561198122005889"
"ks_vallelunga_classic_circuit","bmw_z4",89582,"ChocolateRiderX",4,"76561198016422874"
"ks_vallelunga_classic_circuit","bmw_z4",89707,"not temmerial",1,"76561198351973426"
"ks_vallelunga_classic_circuit","bmw_z4",92804,"Sebastian",3,"76561198119523960"
"ks_vallelunga_classic_circuit","bmw_z4_s1",87313,"TAN_TE71",21,"76561198122005889"
"ks_vallelunga_classic_circuit","bmw_z4_s1",88404,"not temmerial",5,"76561198351973426"
"ks_vallelunga_classic_circuit","bmw_z4_s1",88470,"maestro yoda",6,"76561198139022577"
"ks_vallelunga_classic_circuit","bmw_z4_s1",88536,"ChocolateRiderX",12,"76561198016422874"
"ks_vallelunga_classic_circuit","bmw_z4_s1",89225,"Krid S",17,"76561197988806325"
"ks_vallelunga_classic_circuit","bmw_z4_s1",90455,"317 N.Wannachaiwong",1,"76561199184320714"
"ks_vallelunga_classic_circuit","bmw_z4_s1",91622,"Sebastian",3,"76561198119523960"
"ks_vallelunga_classic_circuit","bmw_z4_s1",93485,"ReniZe131",1,"76561197999125260"
"ks_vallelunga_classic_circuit","ks_alfa_giulia_qv",95835,"Salazpao",1,"76561198168731323"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",83789,"Alibaba",8,"76561198977975811"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",84118,"shima",403,"76561198400548042"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",84423,"BKK_TanthaiRB26",46,"76561198145497101"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",84495,"YWRC_ChocolateRiderX",44,"76561198016422874"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",84584,"Peemio_NGS",4,"76561198088645394"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",84708,"#PARA# CetamoL.",12,"76561198147991924"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",84714,"267-Mayza",118,"76561198394147741"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",84983,"Axel Linther",18,"76561198151446168"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",85035,"Tarn_LEC",33,"76561198373851684"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",85105,"YWRC_Displacemento51",93,"76561198321494858"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",85117,"Giacomo Scarpelli",8,"76561199142653078"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",85120,"Pablomares",9,"76561198037399594"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",85181,"lobito",16,"76561198071522701"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",85397,"robertalex",4,"76561198446929889"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",85557,"317 N.Wannachaiwong",7,"76561199184320714"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",85753,"Verstappen",33,"76561199093146263"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",85760,"SushiRS2002",42,"76561198435426878"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",85934,"PK",19,"76561198278097604"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86106,"Gura",18,"76561198832352278"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86157,"Jenrace",4,"76561197992757814"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86174,"Boghetspaghet",7,"76561199170866939"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86257,"YWRC_Puwadit V.",41,"76561198989275240"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86329,"theassimulated",9,"76561199137418981"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86485,"YWRC_SpeedyBearrrr",75,"76561198837909996"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86494,"PotatoReactor9",13,"76561198308787919"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86565,"mattwrob17",4,"76561199231576289"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86609,"MrOffEnter",24,"76561198240127610"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86638,"ManuKbzabolo",1,"76561198403751393"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86779,"Sebastian",9,"76561198119523960"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86851,"staticworm12",1,"76561198856693138"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86895,"BKK_Bossdk",9,"76561198042316077"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86937,"Max. M",1,"76561198970673809"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86949,"giuket",3,"76561198125827857"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",86964,"equilibs",6,"76561198822341737"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87042,"JeekunG",5,"76561199122842157"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87042,"Srdjan",3,"76561198110175986"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87103,"JD",3,"76561198864204248"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87159,"Player",8,"76561199171747003"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87312,"788-BlueDragon16v",35,"76561199223530960"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87314,"ARNAY_9",5,"76561198835650965"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87409,"DumboFly",1,"76561198996964851"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87500,"Ollie",7,"76561198112393482"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87523,"al",2,"76561198203542192"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87533,"Zangik",5,"76561198167424559"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87640,"poramee.c",53,"76561198803906252"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87649,"pexpay",8,"76561198171538737"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87655,"GTLiens",5,"76561198122425091"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87708,"Zenith",10,"76561198380366151"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87746,"tony",4,"76561198323734060"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87765,"CATsleep(เอ)",10,"76561198191685875"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87801,"Javier R.Fleitas",15,"76561198046567236"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87818,"48-Mini-job",1,"76561198340531708"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",87991,"Jerzy",4,"76561198093237689"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88038,"SpeederMan",3,"76561198839470649"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88134,"PantsuGod",14,"76561198141946883"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88136,"nbasho1988",6,"76561199480950773"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88182,"HadrienBoGoss77",1,"76561198015541479"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88223,"Charlie Tango",6,"76561198811695756"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88328,"Nona",2,"76561198835462398"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88371,"Anusorn Songphromtip",55,"76561198826127908"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88390,"Florian Emrulai",2,"76561198308175444"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88422,"Danny K",16,"76561198193203751"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88562,"SodaCaustica",4,"76561199539754492"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88714,"Savelya",1,"76561198341423373"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",88752,"Marnix vw",1,"76561199002099915"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89066,"BKK_vate",4,"76561198197545038"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89085,"acsim363",10,"76561199479560632"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89206,"paoza1155",2,"76561198165019200"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89326,"BrainExploder",7,"76561197981998260"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89333,"hampter",1,"76561199033450803"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89467,"WillyBmx01",2,"76561198839617954"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89598,"yedyn",2,"76561198205173404"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89739,"Forty Thousand",3,"76561198064527045"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89794,"nicola",3,"76561198250046000"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89862,"Kluay",16,"76561198147862231"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89869,"GANDZIAR_PL",2,"76561197976901405"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",89882,"BKK_POSH",9,"76561199124316190"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90028,"jonz",2,"76561199203777748"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90086,"LeeWtm",32,"76561199235977914"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90112,"lucacasas03",7,"76561199442299896"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90232,"nack_fc",3,"76561199274956427"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90338,"mirko227",8,"76561198304173695"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90390,"Mike Havoc",1,"76561199105604100"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90463,"Morgen itu pagi",7,"76561199481097479"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90638,"Dr. Faust",3,"76561199021782935"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90734,"gamesmithracer1",3,"76561199074503753"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90797,"MRSmith",1,"76561198313107373"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90989,"claviculaRIS",3,"76561198290354695"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",90997,"dendot",2,"76561198834571842"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",91043,".ATM.oscar98",2,"76561198045198965"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",91306,"Tim Suriya",10,"76561198280250292"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",91757,"Skeamo1",2,"76561198822320692"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",91826,"inu!",3,"76561198129649176"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",92212,"marko.kuuskoski",1,"76561199492024013"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",92510,"Jocek",3,"76561198272527945"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",92562,"Andrey22250",2,"76561198129027217"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",92894,"Takao",2,"76561198999350402"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",93047,"gusis",2,"76561198849052783"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",93104,"TheMeaow",6,"76561198143427318"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",93245,"Fittipaldi Jr.",3,"76561198077145451"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",93497,"69-Sheesh",2,"76561198849067306"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",93689,"nzo",2,"76561198798114170"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",93772,"Vodkilla",1,"76561197988118442"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",93820,"BLMQZ",1,"76561199224230428"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",93899,"ARMROCKTH00",3,"76561198372220138"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",94078,"Kappie",3,"76561199044245086"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",94598,"chem YHWH",4,"76561197990411115"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",95207,"beibei2004",1,"76561198085123004"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",96085,"gamesmithracer2",5,"76561199074343281"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",96103,"PoraNine",1,"76561199145265802"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",96710,"Korken",1,"76561198010430709"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",96807,"oxrim",2,"76561198824994823"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",96978,"bierri",2,"76561198094017644"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",97046,"CyberZU",2,"76561199304315229"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",97081,"Tom TH",4,"76561198128577560"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",97199,"PlatinaAce",1,"76561198134361748"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",97480,"TH",2,"76561198171915863"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",98222,"shoudeliao",1,"76561198220194908"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",98295,"^7SUPA^8RERK A.™",2,"76561198329911520"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",98366,"Paavo Hietala",1,"76561199060023464"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",98487,"nutonyou",3,"76561198968452777"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",98675,"Nik_1275",1,"76561199101861230"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",98923,"MackyCZ jak vínko",1,"76561198046098872"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",99108,"chuckygotweed",1,"76561198344614982"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",99302,"chris_s",2,"76561199070325755"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",99851,"ШАПИ",2,"76561198852431139"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",100162,"Faith",1,"76561198119951896"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",100765,"kae",2,"76561199352472291"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",100937,"pagliafede",1,"76561199052321907"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",101091,"AlterzeroZ",7,"76561198833055743"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",101354,"Fittzym",1,"76561198100079365"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",104124,"123_gamerYTB",2,"76561199370683531"
"ks_vallelunga_classic_circuit","ks_alfa_33_stradale",116038,"ТАЙЛЕР ДЕРДЕН",1,"76561198929446889"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",63460,"jensen chu",25,"76561198095673354"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",63854,"TAN_TE71",5,"76561198122005889"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",63929,"46- PBRxDisplacemento",48,"76561198321494858"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",64022,"ASUJI KAIWA",23,"76561198186459471"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",64307,"Marvin.Sch91",9,"76561198981742324"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",65110,"267-PBRxMayza",11,"76561198394147741"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",65772,"Sir Gonads",7,"76561197977885456"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",65781,"Fuzi271",12,"76561198273175409"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",65793,"Gil",4,"76561198013859484"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",66732,"XI_JINPING",21,"76561198134592136"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",66771,"Keiichi",2,"76561198941971787"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",66859,"123 - PBRxTantui",6,"76561199214477585"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",67212,"ehqkrehgus",6,"76561199195117970"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",69331,"Dew",5,"76561199021777379"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",69815,"Varock",1,"76561198814647114"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",70104,"6uo",2,"76561198814303964"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",71030,"jarukit.k91",6,"76561199190491255"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",71681,"Maxka",3,"76561198108879751"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",73744,"26 - PBRxALLPACCA",2,"76561198124019015"
"ks_red_bull_ring_layout_national","ks_toyota_gt86",74620,"Pony",1,"76561198073391187"
"ks_red_bull_ring_layout_national","ktm_xbow_r",54380,"Thanathip Thanalapanan",23,"76561198199136665"
"ks_red_bull_ring_layout_national","ktm_xbow_r",54540,"TAN_TE71",145,"76561198122005889"
"ks_red_bull_ring_layout_national","ktm_xbow_r",54587,"shima",140,"76561198400548042"
"ks_red_bull_ring_layout_national","ktm_xbow_r",54643,"BEGINNER",17,"76561198438817663"
"ks_red_bull_ring_layout_national","ktm_xbow_r",54676,"Smile.Face",35,"76561198105135711"
"ks_red_bull_ring_layout_national","ktm_xbow_r",54738,"Anan_Akagi",101,"76561198093212147"
"ks_red_bull_ring_layout_national","ktm_xbow_r",54840,"Autchan",72,"76561198156416730"
"ks_red_bull_ring_layout_national","ktm_xbow_r",54882,"Roberto Olivetti",45,"76561198084534922"
"ks_red_bull_ring_layout_national","ktm_xbow_r",54982,"Peemio_NGS",5,"76561198088645394"
"ks_red_bull_ring_layout_national","ktm_xbow_r",54999,"SushiRS2002",48,"76561198435426878"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55043,"SLR_722_EDITION",14,"76561197979387323"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55114,"YWRC_ChocolateRiderX",129,"76561198016422874"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55127,"Dominic Conecto",13,"76561198183887474"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55214,"Car",12,"76561198201656213"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55299,"YWRC_Displacemento51",131,"76561198321494858"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55305,"Spyder Monkey",13,"76561199050709009"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55323,"BKK_TanthaiRB26",41,"76561198145497101"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55409,"RayZz3sge",8,"76561198326332702"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55432,"Ismael Rodriguez",3,"76561198111655779"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55438,"BegHof_Watches",13,"76561198265192927"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55443,"Arpesz",23,"76561198280248544"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55451,"gmeini.",3,"76561197970383123"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55547,"Vectorr",24,"76561198389898393"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55578,"Herbert PUTZ",26,"76561198200790857"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55642,"#PARA# CetamoL.",7,"76561198147991924"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55644,"Pussy juice",4,"76561199082418601"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55680,"jrock",27,"76561197994113730"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55697,"CATsleep(เอ)",80,"76561198191685875"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55740,"MrUnzO",37,"76561198844884405"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55764,"788-BlueDragon16v",121,"76561199223530960"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55797,"Gianc",24,"76561198050070050"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55803,"mcyyin316",14,"76561198820958066"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55803,"Jorge Peribañez",4,"76561198900560772"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55877,"C.Bolt",3,"76561198358814784"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55931,"David Lukek",14,"76561198857052121"
"ks_red_bull_ring_layout_national","ktm_xbow_r",55931,"Sebastijan.S",19,"76561199222194902"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56036,"anemonism",9,"76561199037469182"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56037,"Built",119,"76561198446203732"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56059,"Pichayut",6,"76561199093146263"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56107,"Donya B.",134,"76561198288613596"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56115,"BKK_POSH",57,"76561199124316190"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56161,"KW",9,"76561198139102398"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56238,"poramee.c",21,"76561198803906252"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56242,"Soggy",4,"76561198368449578"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56245,"Muffin",45,"76561198993667397"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56247,"ProPlug",29,"76561198875536505"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56247,"Håvard B. Ødegårdstuen",2,"76561198880142379"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56256,"Anusorn Songphromtip",96,"76561198826127908"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56284,"YWRC_SpeedyBearrrr",61,"76561198837909996"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56364,"mario pellegrino",12,"76561198166239342"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56371,"miney.th",21,"76561199237742374"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56384,"Loresea",42,"76561198254612076"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56387,"l3lackTuesDay",22,"76561198074810307"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56477,"ausiarte",6,"76561199571274946"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56497,"Big geeza",8,"76561198269152398"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56520,"gaslytopfan",23,"76561198064177275"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56535,"Lewis Hamilton",3,"76561199102290647"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56594,"./7uJLa._kRAmer_.gPy}|{6a.",25,"76561198133804621"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56597,"KYOUWHY",24,"76561199124861752"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56727,"loldragon05",6,"76561198986857227"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56837,"mjjbyerss",2,"76561199487591613"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56849,"FoxBurger",6,"76561198202954226"
"ks_red_bull_ring_layout_national","ktm_xbow_r",56996,"YWRC_Puwadit V.",5,"76561198989275240"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57028,"Karlis 9",2,"76561199005304749"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57036,".ITA.NGaming Ale",4,"76561198274696746"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57125,"Arc",18,"76561199185192666"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57156,"SirBala",3,"76561198081593786"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57168,"Ouch",6,"76561198086494530"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57220,"Tote",2,"76561199231453137"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57284,"bierri",19,"76561198094017644"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57285,"Sebastian Vettel",2,"76561198408632401"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57352,"Friedrich Hartmann",7,"76561198037237397"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57360,"Greenstar0477",2,"76561199135668853"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57383,"Gerard Toudroit",9,"76561198345724347"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57405,"DeadBattery",4,"76561197991190436"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57446,"Diego Aranguren",5,"76561198385156682"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57515,"Sebastian Percy",6,"76561198313162566"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57614,"Mogget",1,"76561197972968500"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57632,"I.m Roop R",2,"76561198346115399"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57670,"EragogZ",2,"76561198017958660"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57718,"bcngus",2,"76561199218278711"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57773,"Dragon Slayer",3,"76561198319827332"
"ks_red_bull_ring_layout_national","ktm_xbow_r",57875,"Dogsear",2,"76561198023928062"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58086,"nzo",9,"76561198798114170"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58177,"Krid S",2,"76561197988806325"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58284,"CPT_Risky",6,"76561198142384857"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58296,"Nitrox",1,"76561198119479841"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58426,"Arrufat24v",2,"76561198108091240"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58442,"¦ Purple",7,"76561198383184076"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58563,"ChickenRice100",2,"76561199013896530"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58602,"Magnus Motech",1,"76561197969056605"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58653,"Sidthaarrtha 17",4,"76561199171399630"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58695,"John Nicholas",4,"76561198376349662"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58813,"Maverick",3,"76561198120463065"
"ks_red_bull_ring_layout_national","ktm_xbow_r",58868,"NeverCryJeen",26,"76561198065372902"
"ks_red_bull_ring_layout_national","ktm_xbow_r",59047,"NXET",10,"76561198092400800"
"ks_red_bull_ring_layout_national","ktm_xbow_r",59132,"Ten Tenjiku",4,"76561198333428994"
"ks_red_bull_ring_layout_national","ktm_xbow_r",59141,"Adam Jakubec",1,"76561198069934930"
"ks_red_bull_ring_layout_national","ktm_xbow_r",59215,"Chitown388",6,"76561199227600358"
"ks_red_bull_ring_layout_national","ktm_xbow_r",59255,"Puri5025",17,"76561198354658076"
"ks_red_bull_ring_layout_national","ktm_xbow_r",59313,"Lakelz",6,"76561198038392284"
"ks_red_bull_ring_layout_national","ktm_xbow_r",59340,"Noob",3,"76561199509834321"
"ks_red_bull_ring_layout_national","ktm_xbow_r",59382,"Matze04",2,"76561197990477760"
"ks_red_bull_ring_layout_national","ktm_xbow_r",59579,"louislan",2,"76561199573423818"
